Displacement (ccm),Power (hp),Torque (Nm),Dry weight (kg),Wheelbase (mm),Seat height (mm),Category_Custom / cruiser,Category_Naked bike,Category_Sport,Category_Touring
935.6,75.0,75.0,223.0,1560.0,760.0,1,0,0,0
935.6,75.0,75.0,223.0,1560.0,760.0,1,0,0,0
1064.0,91.0,94.9,233.0,1490.0,800.0,0,0,1,0
1064.0,84.5,86.5,231.0,1495.0,780.0,0,1,0,0
1064.0,84.5,86.5,231.0,1495.0,780.0,0,1,0,0
1064.0,84.5,85.0,236.0,1495.0,800.0,0,1,0,0
1064.0,84.5,85.0,236.0,1495.0,800.0,0,1,0,0
1064.0,84.5,86.5,232.0,1495.0,780.0,0,1,0,0
1064.0,84.5,86.5,232.0,1495.0,780.0,0,1,0,0
1151.0,92.0,96.0,231.0,1495.0,800.0,0,1,0,0
1151.0,92.0,96.0,236.0,1495.0,800.0,0,1,0,0
1151.0,95.0,100.0,229.0,1485.0,800.0,0,0,1,0
1151.0,95.0,100.0,229.0,1485.0,800.0,0,0,1,0
744.0,47.6,54.7,182.0,1449.0,780.0,0,1,0,0
744.0,47.6,54.7,182.0,1449.0,780.0,0,1,0,0
744.0,47.6,54.7,182.0,1449.0,790.0,0,1,0,0
744.0,47.6,54.6,182.0,1449.0,790.0,0,1,0,0
877.0,71.1,66.0,231.0,1495.0,780.0,0,1,0,0
877.0,71.1,66.0,231.0,1495.0,780.0,0,1,0,0
877.0,71.1,66.0,231.0,1495.0,780.0,0,1,0,0
1064.0,82.9,86.5,233.0,1490.0,800.0,0,0,0,1
744.0,44.9,74.2,182.0,1449.0,790.0,0,1,0,0
744.0,48.0,59.0,182.0,1449.0,762.0,0,0,1,0
1064.0,74.0,94.0,254.0,1560.0,770.0,1,0,0,0
1064.0,74.0,94.0,254.0,1560.0,770.0,1,0,0,0
1380.0,95.2,120.0,321.6,1665.0,740.0,1,0,0,0
1380.0,96.0,120.0,322.0,1665.0,740.0,0,0,0,1
1380.0,96.0,120.0,322.0,1665.0,740.0,0,0,0,1
1380.0,96.0,120.0,322.0,1665.0,740.0,0,0,0,1
1380.0,96.0,120.0,322.0,1665.0,740.0,0,0,0,1
1380.0,96.0,121.0,322.0,1685.0,740.0,0,0,0,1
1380.0,96.0,121.0,326.0,1685.0,740.0,0,0,0,1
1380.0,96.0,121.0,326.0,1685.0,740.0,0,0,0,1
1380.0,96.0,120.0,322.0,1665.0,740.0,0,0,0,1
1064.0,74.0,94.0,254.0,1560.0,770.0,1,0,0,0
1064.0,73.8,88.5,251.0,1560.0,750.0,1,0,0,0
1064.0,74.0,94.9,251.0,1560.0,750.0,1,0,0,0
1064.0,72.4,94.0,251.0,1560.0,780.0,1,0,0,0
1064.0,72.4,94.0,251.0,1560.0,780.0,1,0,0,0
1064.0,73.8,88.0,256.0,1560.0,780.0,1,0,0,0
1064.0,73.8,88.0,256.0,1560.0,780.0,1,0,0,0
1064.0,73.0,94.0,251.0,1560.0,770.0,1,0,0,0
1064.0,74.0,94.0,251.0,1560.0,780.0,1,0,0,0
1064.0,73.8,88.5,251.0,1560.0,780.0,0,0,0,1
1064.0,74.0,94.9,251.0,1560.0,780.0,0,0,0,1
1064.0,74.0,94.0,268.0,1560.0,780.0,1,0,0,0
1064.0,74.0,94.0,257.0,1560.0,780.0,1,0,0,0
1064.0,72.4,94.0,257.0,1560.0,780.0,1,0,0,0
1064.0,73.8,88.0,260.0,1560.0,780.0,0,0,0,1
1064.0,74.0,94.9,260.0,1560.0,780.0,0,0,0,1
1064.0,74.0,94.0,246.0,1560.0,770.0,1,0,0,0
1380.0,96.0,120.0,322.0,1665.0,740.0,0,0,0,1
1064.0,73.0,94.0,251.0,1560.0,770.0,1,0,0,0
1064.0,74.0,94.0,251.0,1560.0,750.0,1,0,0,0
1064.0,72.4,94.0,251.0,1560.0,750.0,1,0,0,0
1064.0,74.0,94.0,246.0,1560.0,760.0,1,0,0,0
1064.0,72.4,94.0,246.0,1560.0,760.0,1,0,0,0
1064.0,73.8,88.5,246.0,1560.0,760.0,1,0,0,0
1064.0,74.0,94.9,245.8,1560.0,760.0,1,0,0,0
1064.0,74.0,94.0,246.0,1560.0,760.0,1,0,0,0
1064.0,73.8,88.5,253.0,1560.0,760.0,0,0,0,1
1064.0,74.0,94.9,246.0,1560.0,760.0,0,0,0,1
1064.0,74.0,94.9,251.0,1560.0,750.0,1,0,0,0
1064.0,73.8,88.5,251.0,1560.0,750.0,1,0,0,0
1064.0,48.3,94.0,259.0,1560.0,762.0,1,0,0,0
1380.0,96.0,121.0,322.0,1685.0,740.0,0,0,0,1
992.0,102.0,88.1,199.0,1560.0,790.0,0,0,1,0
1064.0,88.0,94.9,229.0,1560.0,790.0,0,0,1,0
1064.0,87.0,94.0,227.0,1560.0,790.0,0,0,1,0
1064.0,86.9,89.0,227.0,1554.0,800.0,0,1,0,0
1064.0,86.9,89.0,227.0,1554.0,800.0,0,1,0,0
1064.0,86.9,89.0,227.0,1554.0,800.0,0,1,0,0
1151.0,110.0,110.0,222.0,1554.0,800.0,0,1,0,0
1151.0,110.0,108.0,222.0,1554.0,800.0,0,1,0,0
1151.0,110.0,108.0,222.0,1554.0,800.0,0,1,0,0
877.0,75.1,70.0,227.0,1554.0,800.0,0,1,0,0
877.0,75.1,70.0,227.0,1554.0,800.0,0,1,0,0
1064.0,110.0,108.0,222.0,1554.0,800.0,0,1,0,0
1064.0,110.0,108.0,222.0,1554.0,800.0,0,1,0,0
1064.0,110.0,108.0,222.0,1554.0,800.0,0,1,0,0
1064.0,110.0,108.0,222.0,1554.0,800.0,0,1,0,0
1064.0,110.0,108.0,222.0,1554.0,800.0,0,1,0,0
1064.0,110.0,108.0,222.0,1554.0,800.0,0,1,0,0
1064.0,74.0,94.0,251.0,1575.0,760.0,1,0,0,0
1256.0,122.0,112.0,192.0,1428.0,820.0,0,0,1,0
1225.0,122.0,112.0,191.9,1422.0,820.0,0,0,1,0
1225.0,128.0,112.0,192.0,1450.0,800.0,0,0,1,0
1225.0,128.0,113.0,192.0,1450.0,820.0,0,0,1,0
1380.0,96.5,121.0,341.0,1700.0,740.0,1,0,0,0
1380.0,96.0,121.0,336.0,1700.0,740.0,1,0,0,0
1380.0,96.6,121.0,332.0,1700.0,740.0,1,0,0,0
744.0,48.0,59.4,182.0,1482.0,770.0,1,0,0,0
744.0,44.0,94.1,177.0,1482.0,787.0,1,0,0,0
744.0,45.6,77.3,176.0,1482.0,770.0,1,0,0,0
744.0,47.6,54.7,184.0,1467.0,752.0,1,0,0,0
744.0,44.0,94.1,177.0,1482.0,787.0,1,0,0,0
744.0,45.6,77.3,182.0,1482.0,770.0,1,0,0,0
744.0,48.3,54.7,196.0,1482.0,762.0,0,0,0,1
744.0,46.0,57.0,176.0,1482.0,762.0,1,0,0,0
744.0,48.0,60.0,182.0,1505.0,770.0,1,0,0,0
1151.0,88.5,100.0,246.0,1495.0,800.0,0,0,0,1
1151.0,95.0,100.0,246.0,1495.0,800.0,0,0,0,1
1151.0,95.0,100.0,246.0,1495.0,800.0,0,0,0,1
1151.0,95.0,100.0,248.0,1495.0,800.0,0,0,0,1
1151.0,88.5,100.0,247.0,1495.0,800.0,0,0,0,1
1151.0,88.5,100.0,247.0,1495.0,800.0,0,0,0,1
1151.0,88.5,100.0,246.0,1495.0,800.0,0,0,0,1
1151.0,88.5,100.0,246.0,1495.0,800.0,0,0,0,1
1151.0,88.5,100.0,246.0,1495.0,800.0,0,0,0,1
1151.0,88.5,100.0,246.0,1495.0,800.0,0,0,0,1
1151.0,88.5,100.0,246.0,1495.0,800.0,0,0,0,1
1151.0,102.0,104.0,257.0,1495.0,800.0,0,0,0,1
992.0,95.0,88.0,224.0,1475.0,790.0,0,1,0,0
992.0,95.0,88.0,224.0,1475.0,790.0,0,1,0,0
992.0,95.0,88.0,224.0,1475.0,790.0,0,1,0,0
1064.0,89.9,94.0,226.0,1490.0,800.0,0,1,0,0
1064.0,89.9,94.0,226.0,1490.0,800.0,0,1,0,0
1064.0,91.0,94.0,219.0,1471.0,800.0,0,1,0,0
1064.0,89.9,94.0,226.0,1490.0,800.0,0,1,0,0
1064.0,91.0,94.0,219.0,1471.0,800.0,0,1,0,0
1064.0,90.0,94.1,221.0,1490.0,800.0,0,1,0,0
1064.0,91.0,94.9,221.0,1490.0,800.0,0,1,0,0
1064.0,90.0,94.1,221.0,1490.0,800.0,0,1,0,0
1064.0,91.0,94.9,221.0,1490.0,800.0,0,1,0,0
1064.0,91.0,94.9,221.0,1490.0,800.0,0,1,0,0
1064.0,92.0,94.0,226.0,1490.0,800.0,0,0,1,0
1064.0,90.0,94.1,226.0,1490.0,800.0,0,0,1,0
1064.0,90.0,94.1,226.0,1490.0,800.0,0,0,1,0
1064.0,92.0,94.0,226.0,1490.0,800.0,0,0,1,0
1064.0,91.0,94.9,221.0,1490.0,800.0,0,1,0,0
1064.0,91.0,94.0,219.0,1471.0,800.0,0,1,0,0
1064.0,92.0,94.0,221.0,1490.0,800.0,0,1,0,0
1064.0,90.0,94.1,221.0,1490.0,800.0,0,1,0,0
1187.0,117.0,102.0,198.0,1440.0,805.0,0,1,0,0
1187.0,115.0,102.0,198.0,1440.0,800.0,0,1,0,0
1187.0,117.0,102.0,198.0,1440.0,800.0,0,1,0,0
1187.0,117.0,102.0,198.0,1440.0,800.0,0,1,0,0
1187.0,117.0,102.0,198.0,1470.0,800.0,0,1,0,0
1187.0,117.0,102.0,198.0,1470.0,800.0,0,1,0,0
1187.0,136.0,112.0,191.0,1450.0,860.0,0,1,0,0
1187.0,136.0,112.0,191.0,1450.0,860.0,0,1,0,0
1187.0,138.0,123.0,199.6,1440.0,805.0,0,1,0,0
1187.0,140.0,123.0,200.0,1440.0,805.0,0,1,0,0
1187.0,138.0,123.0,196.0,1440.0,830.0,0,1,0,0
1187.0,140.0,123.0,198.0,1440.0,830.0,0,1,0,0
1187.0,117.0,102.0,198.0,1470.0,800.0,0,1,0,0
1187.0,140.0,123.0,198.0,1470.0,800.0,0,1,0,0
1187.0,138.0,123.0,199.6,1440.0,805.0,0,1,0,0
1187.0,138.0,123.0,196.0,1440.0,830.0,0,1,0,0
1187.0,138.0,123.0,196.0,1440.0,830.0,0,1,0,0
1187.0,140.0,123.0,196.0,1440.0,830.0,0,1,0,0
1187.0,140.0,123.0,196.0,1440.0,830.0,0,1,0,0
1187.0,140.0,123.0,196.0,1440.0,830.0,0,1,0,0
1187.0,139.0,125.0,191.0,1450.0,860.0,0,1,0,0
1187.0,139.0,125.0,192.0,1450.0,860.0,0,1,0,0
1187.0,139.0,125.0,192.0,1450.0,860.0,0,1,0,0
1187.0,118.0,102.0,198.0,1440.0,830.0,0,1,0,0
1187.0,118.0,102.0,198.0,1440.0,830.0,0,1,0,0
1187.0,120.0,102.0,198.0,1470.0,800.0,0,1,0,0
1187.0,139.0,125.0,191.0,1450.0,860.0,0,1,0,0
1187.0,139.0,112.0,192.0,1450.0,860.0,0,1,0,0
1187.0,136.0,112.0,197.0,1450.0,860.0,0,1,0,0
1187.0,139.0,125.0,197.0,1450.0,860.0,0,1,0,0
1187.0,117.0,101.0,199.6,1440.0,805.0,0,1,0,0
990.0,220.0,108.0,158.0,1420.0,826.0,0,0,1,0
990.0,220.0,108.0,158.0,1420.0,780.0,0,0,1,0
990.0,220.0,108.0,158.0,1420.0,780.0,0,0,1,0
990.0,220.0,108.0,158.0,1420.0,780.0,0,0,1,0
660.0,48.0,56.0,171.0,1420.0,785.0,0,0,1,0
660.0,48.0,56.0,173.0,1420.0,785.0,0,1,0,0
660.0,48.0,56.0,171.0,1420.0,785.0,0,1,0,0
910.0,136.0,96.0,185.0,1414.0,805.0,0,1,0,0
909.0,128.0,95.0,190.0,1430.0,825.0,0,1,0,0
998.0,208.0,116.0,183.0,1415.0,845.0,0,1,0,0
998.0,215.0,116.0,183.0,1415.0,845.0,0,1,0,0
998.0,208.0,116.0,186.0,1415.0,845.0,0,1,0,0
998.0,208.0,116.0,186.0,1415.0,845.0,0,1,0,0
998.0,208.0,116.0,186.0,1415.0,845.0,0,1,0,0
998.0,208.0,116.0,186.0,1415.0,845.0,0,1,0,0
998.0,208.0,116.0,186.0,1415.0,845.0,0,1,0,0
998.0,212.0,116.0,184.0,1415.0,845.0,0,1,0,0
1078.3,154.0,117.0,185.0,1411.0,805.0,0,1,0,0
1078.0,154.0,117.0,185.0,1411.0,805.0,0,1,0,0
1078.0,154.0,117.0,185.0,1411.0,805.0,0,1,0,0
1078.0,142.0,112.0,183.0,1438.0,825.0,0,1,0,0
1078.0,142.0,112.0,183.0,1438.0,825.0,0,1,0,0
1078.0,144.0,112.0,183.0,1430.0,825.0,0,1,0,0
1078.0,158.0,100.0,183.0,1438.0,825.0,0,1,0,0
1078.0,142.0,112.0,183.0,1438.0,825.0,0,1,0,0
1078.0,142.0,112.0,183.0,1438.0,825.0,0,1,0,0
1078.0,144.0,112.0,183.0,1430.0,825.0,0,1,0,0
1078.0,144.0,115.0,191.0,1438.0,830.0,0,1,0,0
1078.0,158.0,100.0,183.0,1438.0,825.0,0,1,0,0
1078.0,158.0,100.0,183.0,1438.0,825.0,0,1,0,0
1078.0,158.0,100.0,183.0,1438.0,825.0,0,1,0,0
1078.0,158.0,100.0,183.0,1438.0,825.0,0,1,0,0
1078.0,158.0,100.0,183.0,1438.0,825.0,0,1,0,0
1078.0,158.0,100.0,183.0,1438.0,825.0,0,1,0,0
675.0,113.0,71.0,163.0,1380.0,805.0,0,1,0,0
675.0,125.0,81.0,167.0,1380.0,810.0,0,1,0,0
675.0,125.0,81.0,167.0,1380.0,810.0,0,1,0,0
675.0,108.0,65.0,167.0,1380.0,810.0,0,1,0,0
675.0,110.0,65.0,167.0,1380.0,810.0,0,1,0,0
798.0,92.0,81.0,167.0,1380.0,810.0,0,1,0,0
798.0,125.0,81.0,167.0,1380.0,810.0,0,1,0,0
798.0,125.0,81.0,167.0,1380.0,810.0,0,1,0,0
798.0,116.0,83.0,175.0,1400.0,830.0,0,1,0,0
798.0,116.0,83.0,175.0,1400.0,830.0,0,1,0,0
798.0,116.0,83.0,175.0,1400.0,830.0,0,1,0,0
798.0,108.0,83.0,175.0,1400.0,830.0,0,1,0,0
798.0,116.0,83.0,175.0,1400.0,830.0,0,1,0,0
798.0,125.0,81.0,167.0,1380.0,810.0,0,1,0,0
798.0,125.0,81.0,167.0,1380.0,810.0,0,1,0,0
798.0,140.0,85.0,168.0,1380.0,811.0,0,1,0,0
798.0,140.0,86.0,168.0,1380.0,810.0,0,1,0,0
798.0,147.0,87.0,167.0,1400.0,830.0,0,1,0,0
798.0,110.0,83.0,175.0,1400.0,830.0,0,1,0,0
798.0,110.0,83.0,175.0,1400.0,830.0,0,1,0,0
798.0,140.0,86.0,167.0,1380.0,810.0,0,1,0,0
798.0,140.0,86.0,168.0,1380.0,810.0,0,1,0,0
798.0,140.0,86.0,168.0,1380.0,810.0,0,1,0,0
798.0,140.0,86.0,168.0,1380.0,810.0,0,1,0,0
798.0,138.0,87.0,175.0,1400.0,830.0,0,1,0,0
798.0,140.0,87.0,175.0,1400.0,830.0,0,1,0,0
798.0,140.0,86.0,175.0,1400.0,830.0,0,1,0,0
798.0,140.0,87.0,175.0,1400.0,830.0,0,1,0,0
798.0,138.0,87.0,172.0,1400.0,830.0,0,1,0,0
798.0,140.0,86.0,168.0,1380.0,810.0,0,1,0,0
798.0,140.0,87.0,175.0,1400.0,830.0,0,1,0,0
798.0,140.0,86.0,175.0,1400.0,830.0,0,1,0,0
908.0,139.0,96.0,185.0,1410.0,810.0,0,1,0,0
907.9,134.0,96.0,185.0,1411.0,794.0,0,1,0,0
907.9,139.0,96.0,185.0,1410.0,805.0,0,1,0,0
748.9,93.0,79.0,178.6,1414.0,805.0,0,1,0,0
909.0,139.0,96.0,185.0,1410.0,810.0,0,1,0,0
909.0,139.0,96.0,185.0,1410.0,805.0,0,1,0,0
909.0,139.0,96.0,185.0,1410.0,805.0,0,1,0,0
921.0,129.0,95.0,183.0,1430.0,825.0,0,1,0,0
998.0,139.0,106.0,190.0,1438.0,830.0,0,1,0,0
1078.0,158.0,100.0,183.0,1438.0,825.0,0,1,0,0
1078.0,158.0,100.0,183.0,1438.0,825.0,0,1,0,0
1078.0,142.0,112.0,183.0,1430.0,830.0,0,1,0,0
798.0,112.0,85.0,175.0,1400.0,830.0,0,1,0,0
1078.0,158.0,100.0,183.0,1438.0,830.0,0,1,0,0
1078.0,158.0,100.0,183.0,1438.0,830.0,0,1,0,0
798.0,125.0,81.0,167.0,1380.0,810.0,0,1,0,0
798.0,125.0,81.0,167.0,1380.0,810.0,0,1,0,0
798.0,125.0,81.0,167.0,1380.0,810.0,0,1,0,0
798.0,140.0,86.0,168.0,1380.0,811.0,0,1,0,0
798.0,140.0,86.0,168.0,1380.0,811.0,0,1,0,0
798.0,147.0,87.0,160.0,1380.0,820.0,0,1,0,0
798.0,140.0,87.0,160.0,1400.0,845.0,0,1,0,0
798.0,110.0,83.0,168.0,1400.0,845.0,0,1,0,0
798.0,110.0,83.0,168.0,1400.0,845.0,0,1,0,0
798.0,140.0,86.0,168.0,1380.0,811.0,0,1,0,0
798.0,140.0,86.0,168.0,1380.0,811.0,0,1,0,0
798.0,140.0,86.0,168.0,1380.0,811.0,0,1,0,0
798.0,138.0,87.0,168.0,1380.0,820.0,0,1,0,0
798.0,140.0,87.0,168.0,1380.0,820.0,0,1,0,0
798.0,140.0,87.0,175.0,1400.0,845.0,0,1,0,0
798.0,140.0,87.0,168.0,1400.0,820.0,0,1,0,0
798.0,140.0,86.0,168.0,1380.0,811.0,0,1,0,0
798.0,140.0,86.0,168.0,1380.0,811.0,0,1,0,0
798.0,138.0,87.0,175.0,1400.0,830.0,0,1,0,0
798.0,140.0,87.0,168.0,1400.0,820.0,0,1,0,0
798.0,140.0,87.0,175.0,1400.0,845.0,0,1,0,0
798.0,140.0,87.0,175.0,1400.0,845.0,0,1,0,0
798.0,140.0,87.0,160.0,1400.0,845.0,0,1,0,0
798.0,112.0,85.0,175.0,1400.0,845.0,0,1,0,0
798.0,140.0,87.0,175.0,1400.0,845.0,0,1,0,0
675.0,126.0,71.0,173.0,1380.0,812.0,0,0,1,0
675.0,126.0,71.0,173.0,1380.0,812.0,0,0,1,0
675.0,126.0,71.0,173.0,1380.0,812.0,0,0,1,0
675.0,126.0,71.0,173.0,1380.0,812.0,0,0,1,0
675.0,128.0,71.0,173.0,1380.0,812.0,0,0,1,0
675.0,128.0,71.0,173.0,1380.0,812.0,0,0,1,0
675.0,128.0,71.0,173.0,1380.0,812.0,0,0,1,0
675.0,126.0,96.3,173.0,1380.0,805.0,0,0,1,0
675.0,124.0,96.3,173.0,1380.0,805.0,0,0,1,0
675.0,128.0,71.0,173.0,1380.0,805.0,0,1,0,0
675.0,128.0,71.0,173.0,1380.0,805.0,0,1,0,0
675.0,128.0,71.0,173.0,1380.0,805.0,0,1,0,0
675.0,130.0,71.0,165.0,1380.0,805.0,0,0,1,0
798.0,148.0,88.0,173.0,1380.0,812.0,0,0,1,0
798.0,148.0,88.0,173.0,1380.0,812.0,0,0,1,0
798.0,148.0,88.0,173.0,1380.0,805.0,0,0,1,0
798.0,148.0,88.0,173.0,1380.0,805.0,0,0,1,0
798.0,148.0,88.0,173.0,1380.0,805.0,0,0,1,0
798.0,144.0,88.0,173.0,1380.0,805.0,0,0,1,0
798.0,148.0,88.0,173.0,1380.0,830.0,0,0,1,0
798.0,148.0,88.0,173.0,1380.0,830.0,0,0,1,0
798.0,148.0,88.0,171.0,1380.0,812.0,0,0,1,0
798.0,148.0,88.0,171.0,1380.0,812.0,0,0,1,0
798.0,148.0,88.0,171.0,1380.0,805.0,0,0,1,0
798.0,148.0,88.0,173.0,1380.0,805.0,0,0,1,0
798.0,148.0,88.0,173.0,1380.0,805.0,0,0,1,0
798.0,148.0,88.0,173.0,1380.0,805.0,0,0,1,0
798.0,150.0,88.0,165.0,1380.0,805.0,0,0,1,0
798.0,153.0,88.0,165.0,1380.0,805.0,0,0,1,0
798.0,147.0,88.0,173.0,1380.0,830.0,0,0,1,0
798.0,147.0,88.0,173.0,1380.0,830.0,0,0,1,0
798.0,147.0,88.0,173.0,1380.0,830.0,0,0,1,0
675.0,126.0,71.0,172.0,1380.0,812.0,0,0,1,0
998.0,183.0,114.0,192.0,1430.0,830.0,0,0,1,0
998.0,195.0,110.0,191.0,1430.0,830.0,0,0,1,0
998.0,195.0,110.0,291.0,1430.0,830.0,0,0,1,0
998.0,195.0,110.0,291.0,1430.0,830.0,0,0,1,0
998.0,195.0,110.0,291.0,1430.0,830.0,0,0,1,0
998.0,195.0,110.0,291.0,1430.0,830.0,0,0,1,0
998.0,195.0,110.0,291.0,1430.0,830.0,0,0,1,0
998.0,174.0,111.0,192.0,1408.0,810.0,0,0,1,0
1078.3,186.0,144.0,192.5,1430.0,810.0,0,0,1,0
998.0,166.0,109.0,192.0,1408.0,810.0,0,0,1,0
998.0,166.0,109.0,193.0,1408.0,810.0,0,0,1,0
1078.3,190.0,124.0,192.0,1408.0,810.0,0,0,1,0
1078.3,190.0,124.0,192.0,1408.0,810.0,0,0,1,0
748.9,146.0,82.0,191.0,1398.0,790.0,0,0,1,0
749.4,135.0,81.4,188.0,1398.0,790.0,0,0,1,0
749.4,127.0,77.5,185.0,1414.0,805.0,0,1,0,0
749.4,125.0,77.3,192.0,1414.0,805.0,0,1,0,0
749.0,127.0,74.0,179.0,1398.0,770.0,0,1,0,0
749.4,127.0,77.5,179.0,1414.0,805.0,0,1,0,0
749.4,125.0,77.3,192.0,1414.0,805.0,0,1,0,0
1078.0,200.0,125.0,187.0,1408.0,810.0,0,0,1,0
1078.0,200.0,125.0,187.0,1408.0,810.0,0,0,1,0
998.0,205.0,115.0,183.0,1430.0,830.0,0,0,1,0
998.0,212.0,115.0,175.0,1430.0,830.0,0,0,1,0
998.0,195.0,110.0,191.0,1430.0,830.0,0,0,1,0
998.0,195.0,110.0,191.0,1430.0,830.0,0,0,1,0
998.0,195.0,110.0,191.0,1430.0,830.0,0,0,1,0
998.0,192.0,112.0,185.0,1430.0,830.0,0,0,1,0
998.0,183.0,115.0,192.0,1408.0,810.0,0,0,1,0
998.0,183.0,115.0,192.0,1408.0,810.0,0,0,1,0
998.0,183.0,115.0,193.0,1408.0,810.0,0,0,1,0
998.0,212.0,115.0,175.0,1430.0,830.0,0,0,1,0
998.0,212.0,115.0,175.0,1430.0,830.0,0,0,1,0
998.0,212.0,115.0,175.0,1430.0,830.0,0,0,1,0
998.0,211.0,115.0,175.0,1430.0,830.0,0,0,1,0
998.0,201.0,114.0,184.0,1430.0,830.0,0,0,1,0
998.0,201.0,111.0,190.0,1430.0,830.0,0,0,1,0
998.0,201.0,111.0,190.0,1430.0,830.0,0,0,1,0
998.0,200.0,111.0,190.0,1430.0,830.0,0,0,1,0
998.0,201.0,111.0,190.0,1430.0,830.0,0,0,1,0
998.0,201.0,111.0,190.0,1430.0,830.0,0,0,1,0
998.0,201.0,111.0,190.0,1430.0,830.0,0,0,1,0
1078.3,190.0,124.0,192.0,1408.0,810.0,0,0,1,0
749.0,134.0,78.0,190.0,1398.0,790.0,0,0,1,0
749.4,137.0,81.4,191.0,1398.0,790.0,0,0,1,0
749.0,126.0,74.0,192.0,1398.0,790.0,0,0,1,0
749.4,135.0,81.4,192.0,1398.0,790.0,0,0,1,0
749.4,135.0,81.4,191.0,1398.0,790.0,0,0,1,0
749.4,137.0,81.4,192.0,1398.0,790.0,0,0,1,0
749.0,140.0,79.0,188.0,1398.0,790.0,0,0,1,0
749.4,140.0,81.4,188.0,1398.0,790.0,0,0,1,0
749.0,140.0,79.0,188.0,1398.0,790.0,0,0,1,0
749.4,146.0,80.4,188.0,1398.0,790.0,0,0,1,0
749.4,143.0,80.0,188.0,1398.0,790.0,0,0,1,0
998.0,183.0,115.0,193.0,1408.0,810.0,0,0,1,0
1078.0,200.0,125.0,187.0,1408.0,810.0,0,0,1,0
749.4,128.0,76.6,190.0,1398.0,790.0,0,0,1,0
749.0,126.0,72.0,192.0,1398.0,790.0,0,0,1,0
798.0,125.0,84.0,170.0,1410.0,810.0,0,1,0,0
798.0,125.0,84.0,178.0,1410.0,881.0,0,1,0,0
798.0,125.0,84.0,178.0,1410.0,881.0,0,1,0,0
798.0,125.0,84.0,178.0,1410.0,881.0,0,1,0,0
998.0,209.0,116.0,186.0,1415.0,845.0,0,1,0,0
998.0,208.0,116.0,186.0,1415.0,845.0,0,1,0,0
998.0,208.0,116.0,186.0,1415.0,845.0,0,1,0,0
798.0,140.0,87.0,168.0,1380.0,795.0,0,1,0,0
798.0,148.0,88.0,173.0,1380.0,830.0,0,0,1,0
798.0,148.0,88.0,173.0,1380.0,830.0,0,0,1,0
798.0,148.0,88.0,173.0,1380.0,830.0,0,0,1,0
798.0,147.0,88.0,173.0,1380.0,830.0,0,0,1,0
798.0,152.0,88.0,173.0,1380.0,830.0,0,0,1,0
798.0,144.0,88.0,173.0,1380.0,830.0,0,0,1,0
798.0,148.0,88.0,173.0,1380.0,830.0,0,0,1,0
798.0,147.0,88.0,165.0,1380.0,830.0,0,0,1,0
798.0,147.0,88.0,173.0,1380.0,830.0,0,0,1,0
798.0,110.0,80.0,191.0,1445.0,850.0,0,0,1,0
798.0,110.0,80.0,191.0,1445.0,850.0,0,0,1,0
798.0,110.0,80.0,199.0,1445.0,850.0,0,0,1,0
798.0,110.0,80.0,191.0,1445.0,830.0,0,0,1,0
999.0,86.0,95.0,210.0,1445.0,820.0,0,0,1,0
1000.0,115.0,95.0,210.0,1445.0,820.0,0,0,1,0
999.0,115.0,95.0,210.0,1445.0,820.0,0,0,1,0
999.0,117.0,95.0,210.0,1445.0,820.0,0,0,1,0
998.0,111.0,98.0,210.0,1445.0,825.0,0,1,0,0
999.0,111.0,98.0,210.0,1445.0,825.0,0,1,0,0
999.0,111.0,98.0,209.0,1445.0,825.0,0,1,0,0
999.0,115.0,95.0,210.0,1445.0,820.0,0,0,1,0
998.0,111.0,98.0,210.0,1445.0,825.0,0,1,0,0
124.0,15.0,11.7,133.0,1355.0,770.0,0,1,0,0
124.0,14.8,11.7,133.0,1355.0,770.0,0,0,1,0
660.0,50.0,57.0,175.0,1465.0,830.0,0,1,0,0
660.0,37.0,57.0,175.0,1465.0,830.0,0,1,0,0
124.0,14.8,11.2,133.0,1355.0,770.0,0,1,0,0
124.0,11.0,11.7,133.0,1355.0,770.0,0,0,1,0
124.0,14.8,11.7,133.0,1355.0,770.0,0,0,1,0
124.0,14.8,11.7,133.0,1355.0,770.0,0,1,0,0
124.0,14.8,11.7,133.0,1355.0,770.0,0,1,0,0
659.0,48.0,56.0,189.0,1420.0,785.0,0,1,0,0
659.0,48.0,56.0,189.0,1420.0,785.0,0,0,0,1
1998.0,260.0,295.0,354.0,1540.0,780.0,0,1,0,0
1340.0,112.0,214.0,295.0,1920.0,650.0,0,1,0,0
1340.0,112.0,214.0,295.0,1920.0,650.0,0,1,0,0
1400.0,112.0,214.0,295.0,1920.0,650.0,1,0,0,0
1340.0,112.0,214.0,295.0,1920.0,650.0,1,0,0,0
1340.0,112.0,214.0,295.0,1920.0,650.0,1,0,0,0
1340.0,112.0,214.0,295.0,1920.0,650.0,0,1,0,0
1962.0,200.0,210.0,160.0,1450.0,860.0,0,0,1,0
961.0,80.0,65.0,188.2,1435.0,813.0,0,1,0,0
652.0,50.0,57.0,158.0,1380.0,760.0,0,1,0,0
961.0,80.0,65.0,188.2,1435.0,813.0,0,1,0,0
961.0,80.0,88.1,188.2,1435.0,813.0,0,1,0,0
961.0,80.0,65.0,188.2,1435.0,813.0,0,1,0,0
247.0,14.0,21.0,146.0,1380.0,760.0,0,0,0,1
